,bat_team_Chennai Super Kings,bat_team_Delhi Daredevils,bat_team_Kings XI Punjab,bat_team_Kolkata Knight Riders,bat_team_Mumbai Indians,bat_team_Rajasthan Royals,bat_team_Royal Challengers Bangalore,bat_team_Sunrisers Hyderabad,bowl_team_Chennai Super Kings,bowl_team_Delhi Daredevils,bowl_team_Kings XI Punjab,bowl_team_Kolkata Knight Riders,bowl_team_Mumbai Indians,bowl_team_Rajasthan Royals,bowl_team_Royal Challengers Bangalore,bowl_team_Sunrisers Hyderabad,overs,runs,wickets,runs_last_5,wickets_last_5
27436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.1,121,3,41,1
27437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.2,122,3,41,1
27438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.3,122,4,37,2
27439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.4,122,4,37,2
27440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.5,123,4,37,2
27441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.6,124,4,37,2
27442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.1,124,4,37,2
27443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.2,124,5,33,3
27444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.3,125,5,33,3
27445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.4,125,5,32,3
27446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.5,126,5,32,3
27447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.6,130,5,30,3
27448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.1,131,5,30,3
27449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.2,133,5,31,3
27450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.3,133,6,31,3
27451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.4,134,6,31,3
27452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.4,136,6,32,3
27453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.4,141,6,35,3
27454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.5,141,6,35,3
27455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.6,141,6,34,3
27456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.1,142,6,35,3
27457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.2,143,6,35,3
27458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.3,144,6,34,3
27459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.4,145,6,33,3
27460,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.5,145,6,31,3
27461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.6,146,6,31,3
27492,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.1,39,1,38,1
27493,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.2,41,1,40,1
27494,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.3,41,2,39,2
27495,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.4,41,2,35,2
27496,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,41,2,35,2
27497,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.6,42,2,36,1
27498,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.1,42,2,35,1
27499,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.2,43,2,32,1
27500,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.3,43,2,32,1
27501,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.4,43,2,32,1
27502,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.5,43,2,26,1
27503,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.6,43,2,26,1
27504,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.1,43,2,22,1
27505,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.2,44,2,23,1
27506,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.3,45,2,24,1
27507,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.4,46,2,24,1
27508,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.5,46,2,23,1
27509,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.6,47,2,22,1
27510,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.1,51,2,25,1
27511,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.2,52,2,26,1
27512,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.3,54,2,28,1
27513,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.4,55,2,29,1
27514,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.5,55,2,29,1
27515,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.6,55,2,28,1
27516,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.1,59,2,26,1
27517,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.2,60,2,27,1
27518,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.3,61,2,22,1
27519,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.4,62,2,23,1
27520,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.5,66,2,27,1
27521,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.6,67,2,28,1
27522,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1,68,2,29,1
27523,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.2,68,3,27,2
27524,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.3,68,3,27,1
27525,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.4,72,3,31,1
27526,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.5,72,3,31,1
27527,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.6,73,3,31,1
27528,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.1,79,3,37,1
27529,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.2,83,3,40,1
27530,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.3,84,3,41,1
27531,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.4,84,3,41,1
27532,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.5,85,3,42,1
27533,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.6,85,3,42,1
27534,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.1,89,3,46,1
27535,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.2,90,3,46,1
27536,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.3,91,3,46,1
27537,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.4,93,3,47,1
27538,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.5,94,3,48,1
27539,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.6,95,3,48,1
27540,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.1,96,3,45,1
27541,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.2,96,3,44,1
27542,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.3,96,3,42,1
27543,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.4,96,3,41,1
27544,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.5,97,3,42,1
27545,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.6,98,3,43,1
27546,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.1,99,3,40,1
27547,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.2,103,3,43,1
27548,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.3,103,3,42,1
27549,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.4,103,3,41,1
27550,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.5,104,3,38,1
27551,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.6,105,3,38,1
27552,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.1,106,3,38,1
27553,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.2,107,3,39,0
27554,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.3,108,3,40,0
27555,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.4,109,3,37,0
27556,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.5,113,3,41,0
27557,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.6,117,3,44,0
27558,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.1,118,3,39,0
27559,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.2,119,3,36,0
27560,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.2,122,3,38,0
27561,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.3,123,3,39,0
27562,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.4,124,3,39,0
27563,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.5,125,3,40,0
27564,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.6,126,3,37,0
27565,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.1,127,3,37,0
27566,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.2,131,3,40,0
27567,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.2,132,3,39,0
27568,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.3,133,3,39,0
27569,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.4,134,3,39,0
27570,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.5,135,3,39,0
27571,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.6,139,3,43,0
27572,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.1,140,3,44,0
27573,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.2,146,3,50,0
27574,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.3,147,3,50,0
27575,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.4,153,3,55,0
27576,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.5,157,3,58,0
27577,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.6,159,3,56,0
27578,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.1,161,3,58,0
27579,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.2,162,3,59,0
27580,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.3,163,3,59,0
27581,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4,164,4,59,1
27582,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.5,170,4,64,1
27583,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.6,176,4,69,1
27867,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.1,34,1,33,1
27868,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.2,38,1,37,1
27869,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.3,38,1,33,1
27870,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.4,39,1,33,1
27871,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,39,1,33,1
27872,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.6,43,1,37,1
27873,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.1,43,1,37,1
27874,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.2,43,1,37,1
27875,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.3,43,1,37,1
27876,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.4,43,1,37,1
27877,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.5,44,1,38,1
27878,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.6,44,1,37,1
27879,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,45,1,34,1
27880,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.1,51,1,40,1
27881,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.2,52,1,40,1
27882,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.3,52,1,36,1
27883,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.4,52,1,32,1
27884,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.5,56,1,35,1
27885,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.6,56,1,35,0
27886,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.1,57,1,36,0
27887,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.2,57,1,35,0
27888,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.3,61,1,38,0
27889,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.4,62,1,39,0
27890,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.5,63,1,40,0
27891,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.6,64,1,41,0
27892,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9.1,64,1,40,0
27893,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9.2,64,1,40,0
27894,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9.3,65,1,40,0
27895,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9.4,65,1,36,0
27896,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9.5,69,1,36,0
27897,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9.6,70,1,36,0
27898,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1,70,1,32,0
27899,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.2,72,1,34,0
27900,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.3,78,1,39,0
27901,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.4,82,1,43,0
27902,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.5,82,1,39,0
27903,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.6,88,1,45,0
27904,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.1,89,1,46,0
27905,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.2,89,1,46,0
27906,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.3,89,1,46,0
27907,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.4,89,1,45,0
27908,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.5,89,1,45,0
27909,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.6,90,1,45,0
27910,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.1,91,1,40,0
27911,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.2,97,1,45,0
27912,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.3,99,1,47,0
27913,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.4,105,1,53,0
27914,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.5,109,1,53,0
27915,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.6,115,1,59,0
27916,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13.1,116,1,59,0
27917,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13.2,117,1,60,0
27918,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13.3,118,1,57,0
27919,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13.4,122,1,60,0
27920,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13.5,123,1,60,0
27921,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13.6,123,1,59,0
27922,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14.1,123,1,59,0
27923,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14.2,123,2,59,1
27924,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14.3,123,3,58,2
27925,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14.4,124,3,59,2
27926,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14.5,124,3,55,2
27927,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14.5,125,3,55,2
27928,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14.6,126,3,56,2
27929,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,127,3,55,2
27930,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,128,3,50,2
27931,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.1,128,3,46,2
27932,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.2,129,3,47,2
27933,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.3,130,3,42,2
27934,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.4,130,3,41,2
27935,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.5,134,3,45,2
27936,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.6,134,3,45,2
27937,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.1,135,3,46,2
27938,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.2,137,3,48,2
27939,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.3,138,3,48,2
27940,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.4,138,4,47,3
27941,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.5,139,4,42,3
27942,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.6,141,4,42,3
27943,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.1,142,4,37,3
27944,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.2,143,4,34,3
27945,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.3,144,4,29,3
27946,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.4,144,4,28,3
27947,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.5,148,4,31,3
27948,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.6,148,4,30,3
27949,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18.1,148,4,26,3
27950,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18.2,152,4,29,3
27951,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18.3,156,4,33,3
27952,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18.4,156,5,33,4
27953,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18.5,157,5,34,3
27954,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18.6,158,5,35,2
27955,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19.1,162,5,38,2
27956,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19.2,164,5,40,2
27957,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19.3,168,5,43,2
27958,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4,168,6,42,3
27959,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19.5,169,6,42,3
27960,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19.6,170,6,42,3
28228,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.1,30,1,30,1
28229,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.2,30,1,30,1
28230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.3,30,1,26,1
28231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.4,30,1,25,1
28232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.5,30,1,19,1
28233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.6,30,1,19,1
28234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.1,30,1,18,1
28235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.2,36,1,23,1
28236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.3,39,1,26,1
28237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.4,40,1,26,1
28238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.5,41,1,27,1
28239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.6,41,1,27,1
28240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.1,41,1,27,1
28241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.2,47,1,32,1
28242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.3,51,1,36,1
28243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.4,52,1,35,1
28244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.5,58,1,41,1
28245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.6,62,1,44,1
28246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.1,63,1,41,1
28247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,64,1,41,1
28248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,64,1,39,1
28249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.4,70,1,45,1
28250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.5,76,1,51,0
28251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.6,77,1,52,0
28252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.1,78,1,53,0
28253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.2,79,1,54,0
28254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.2,80,1,55,0
28255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.3,86,1,57,0
28256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.4,92,1,63,0
28257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.5,98,1,69,0
28258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.6,99,1,69,0
28259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.1,100,1,70,0
28260,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.2,101,1,71,0
28261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.3,101,1,71,0
28262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.3,106,1,76,0
28263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.4,108,1,78,0
28264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.4,110,1,80,0
28265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.5,110,1,74,0
28266,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.6,111,1,72,0
28267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.1,112,1,72,0
28268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.1,113,1,72,0
28269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.2,114,1,73,0
28270,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.3,120,1,79,0
28271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.4,120,1,73,0
28272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.5,121,1,70,0
28273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.6,125,1,73,0
28274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.1,126,1,68,0
28275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.2,130,1,68,0
28276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.3,130,1,67,0
28277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.4,131,1,67,0
28278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.5,131,1,67,0
28279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.6,132,1,62,0
28280,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.1,133,1,57,0
28281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.2,135,1,58,0
28282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.3,136,1,58,0
28283,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.4,138,1,59,0
28284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.5,142,1,62,0
28285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.6,143,1,57,0
28286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.1,149,1,57,0
28287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.2,155,1,57,0
28288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.3,159,1,60,0
28289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.4,163,1,63,0
28290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.5,167,1,66,0
28291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.6,173,1,72,0
28292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.1,174,1,68,0
28293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.2,175,1,67,0
28294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.3,179,1,69,0
28295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.4,183,1,73,0
28296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.5,184,1,73,0
28297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.6,185,1,73,0
28298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.1,189,1,76,0
28299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.2,190,1,76,0
28300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.3,190,1,70,0
28301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.4,191,1,71,0
28302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.5,192,1,71,0
28303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.6,193,1,68,0
28304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17.1,199,1,73,0
28305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17.2,199,1,69,0
28306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17.3,203,1,73,0
