,date,bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
310,2008-04-19,Rajasthan Royals,Delhi Daredevils,57,4,10.2,19,2,129
311,2008-04-19,Rajasthan Royals,Delhi Daredevils,57,5,10.3,19,3,129
312,2008-04-19,Rajasthan Royals,Delhi Daredevils,58,5,10.4,19,3,129
313,2008-04-19,Rajasthan Royals,Delhi Daredevils,58,5,10.5,18,3,129
314,2008-04-19,Rajasthan Royals,Delhi Daredevils,59,5,10.6,19,3,129
315,2008-04-19,Rajasthan Royals,Delhi Daredevils,65,5,11.1,25,3,129
316,2008-04-19,Rajasthan Royals,Delhi Daredevils,69,5,11.2,28,2,129
317,2008-04-19,Rajasthan Royals,Delhi Daredevils,70,5,11.3,27,2,129
318,2008-04-19,Rajasthan Royals,Delhi Daredevils,70,5,11.4,27,2,129
319,2008-04-19,Rajasthan Royals,Delhi Daredevils,71,5,11.5,28,2,129
320,2008-04-19,Rajasthan Royals,Delhi Daredevils,71,5,11.6,27,2,129
321,2008-04-19,Rajasthan Royals,Delhi Daredevils,71,6,12.1,26,3,129
322,2008-04-19,Rajasthan Royals,Delhi Daredevils,75,6,12.2,29,3,129
323,2008-04-19,Rajasthan Royals,Delhi Daredevils,76,6,12.3,29,3,129
324,2008-04-19,Rajasthan Royals,Delhi Daredevils,78,6,12.3,31,2,129
325,2008-04-19,Rajasthan Royals,Delhi Daredevils,78,6,12.4,31,2,129
326,2008-04-19,Rajasthan Royals,Delhi Daredevils,79,6,12.5,31,2,129
327,2008-04-19,Rajasthan Royals,Delhi Daredevils,80,6,12.6,32,2,129
328,2008-04-19,Rajasthan Royals,Delhi Daredevils,84,6,13.1,36,2,129
329,2008-04-19,Rajasthan Royals,Delhi Daredevils,85,6,13.2,36,2,129
330,2008-04-19,Rajasthan Royals,Delhi Daredevils,86,6,13.3,36,2,129
331,2008-04-19,Rajasthan Royals,Delhi Daredevils,86,6,13.4,36,2,129
332,2008-04-19,Rajasthan Royals,Delhi Daredevils,87,6,13.5,36,2,129
333,2008-04-19,Rajasthan Royals,Delhi Daredevils,87,6,13.6,35,2,129
334,2008-04-19,Rajasthan Royals,Delhi Daredevils,93,6,14.1,40,2,129
335,2008-04-19,Rajasthan Royals,Delhi Daredevils,93,7,14.2,39,3,129
336,2008-04-19,Rajasthan Royals,Delhi Daredevils,93,7,14.3,38,3,129
337,2008-04-19,Rajasthan Royals,Delhi Daredevils,94,7,14.4,38,3,129
338,2008-04-19,Rajasthan Royals,Delhi Daredevils,95,7,14.5,38,3,129
339,2008-04-19,Rajasthan Royals,Delhi Daredevils,96,7,14.6,39,3,129
340,2008-04-19,Rajasthan Royals,Delhi Daredevils,96,7,15.1,39,3,129
341,2008-04-19,Rajasthan Royals,Delhi Daredevils,96,7,15.2,39,2,129
342,2008-04-19,Rajasthan Royals,Delhi Daredevils,100,7,15.3,42,2,129
343,2008-04-19,Rajasthan Royals,Delhi Daredevils,100,7,15.4,42,2,129
344,2008-04-19,Rajasthan Royals,Delhi Daredevils,104,7,15.5,45,2,129
345,2008-04-19,Rajasthan Royals,Delhi Daredevils,106,7,15.6,41,2,129
346,2008-04-19,Rajasthan Royals,Delhi Daredevils,107,7,16.1,38,2,129
347,2008-04-19,Rajasthan Royals,Delhi Daredevils,107,7,16.2,37,2,129
348,2008-04-19,Rajasthan Royals,Delhi Daredevils,108,7,16.3,38,2,129
349,2008-04-19,Rajasthan Royals,Delhi Daredevils,108,7,16.4,37,2,129
350,2008-04-19,Rajasthan Royals,Delhi Daredevils,109,7,16.5,38,2,129
351,2008-04-19,Rajasthan Royals,Delhi Daredevils,110,7,16.6,39,1,129
352,2008-04-19,Rajasthan Royals,Delhi Daredevils,110,8,17.1,35,2,129
353,2008-04-19,Rajasthan Royals,Delhi Daredevils,110,8,17.2,34,2,129
354,2008-04-19,Rajasthan Royals,Delhi Daredevils,110,8,17.3,32,2,129
355,2008-04-19,Rajasthan Royals,Delhi Daredevils,110,8,17.4,32,2,129
356,2008-04-19,Rajasthan Royals,Delhi Daredevils,111,8,17.5,32,2,129
357,2008-04-19,Rajasthan Royals,Delhi Daredevils,111,8,17.6,31,2,129
358,2008-04-19,Rajasthan Royals,Delhi Daredevils,111,8,18.1,27,2,129
359,2008-04-19,Rajasthan Royals,Delhi Daredevils,112,8,18.2,27,2,129
360,2008-04-19,Rajasthan Royals,Delhi Daredevils,116,8,18.3,30,2,129
361,2008-04-19,Rajasthan Royals,Delhi Daredevils,120,8,18.4,34,2,129
362,2008-04-19,Rajasthan Royals,Delhi Daredevils,120,8,18.5,33,2,129
363,2008-04-19,Rajasthan Royals,Delhi Daredevils,121,8,18.6,34,2,129
364,2008-04-19,Rajasthan Royals,Delhi Daredevils,125,8,19.1,32,2,129
365,2008-04-19,Rajasthan Royals,Delhi Daredevils,125,8,19.2,32,1,129
366,2008-04-19,Rajasthan Royals,Delhi Daredevils,126,8,19.3,33,1,129
367,2008-04-19,Rajasthan Royals,Delhi Daredevils,127,8,19.4,33,1,129
368,2008-04-19,Rajasthan Royals,Delhi Daredevils,129,8,19.5,34,1,129
369,2008-04-19,Rajasthan Royals,Delhi Daredevils,129,8,19.6,33,1,129
370,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,0,0,0.1,0,0,165
371,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,4,0,0.2,4,0,165
372,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,4,0,0.3,4,0,165
373,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,4,0,0.4,4,0,165
374,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,8,0,0.5,8,0,165
375,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,8,0,0.6,8,0,165
376,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,9,0,1.1,9,0,165
377,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,9,0,1.2,9,0,165
378,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,9,0,1.3,9,0,165
379,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,9,0,1.4,9,0,165
380,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,9,1,1.5,9,1,165
381,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,13,1,1.6,13,1,165
382,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,13,1,2.1,13,1,165
383,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,17,1,2.2,17,1,165
384,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,17,1,2.3,17,1,165
385,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,18,1,2.4,18,1,165
386,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,18,1,2.5,18,1,165
387,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,19,1,2.5,19,1,165
388,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,19,1,2.6,19,1,165
389,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,19,1,3.1,19,1,165
390,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,20,1,3.2,20,1,165
391,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,20,1,3.3,20,1,165
392,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,20,2,3.4,20,2,165
393,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,22,2,3.5,22,2,165
394,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,22,2,3.6,22,2,165
395,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,23,2,4.0,23,2,165
396,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,27,2,4.1,27,2,165
397,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,31,2,4.2,31,2,165
398,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,31,2,4.3,31,2,165
399,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,35,2,4.4,35,2,165
400,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,35,2,4.5,35,2,165
401,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,41,2,4.6,37,2,165
402,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,42,2,5.1,38,2,165
403,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,46,2,5.2,42,2,165
404,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,46,2,5.3,38,2,165
405,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,46,3,5.4,38,3,165
406,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,47,3,5.5,38,3,165
407,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,47,3,5.6,38,3,165
408,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,48,3,6.1,39,3,165
409,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,48,3,6.2,39,3,165
410,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,49,3,6.3,40,2,165
411,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,53,3,6.4,40,2,165
412,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,54,3,6.5,41,2,165
413,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,54,3,6.6,37,2,165
414,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,54,3,7.1,37,2,165
415,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,55,3,7.2,37,2,165
416,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,56,3,7.3,38,2,165
417,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,57,3,7.4,38,2,165
418,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,58,3,7.5,39,2,165
419,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,60,3,7.6,41,2,165
420,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,61,3,8.1,41,2,165
421,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,62,3,8.2,42,2,165
422,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,63,3,8.3,43,1,165
423,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,67,3,8.4,45,1,165
424,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,68,3,8.5,46,1,165
425,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,72,3,8.6,49,1,165
426,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,72,3,9.1,45,1,165
427,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,73,3,9.2,42,1,165
428,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,73,3,9.3,42,1,165
429,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,74,3,9.4,39,1,165
430,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,74,3,9.5,39,1,165
431,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,74,3,9.6,33,1,165
432,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,75,3,10.1,33,1,165
433,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,76,3,10.2,30,1,165
434,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,80,3,10.3,34,1,165
435,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,81,3,10.4,35,0,165
436,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,81,3,10.5,34,0,165
437,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,81,3,10.6,34,0,165
438,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,81,3,11.1,33,0,165
439,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,83,3,11.2,35,0,165
440,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,84,3,11.3,35,0,165
441,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,84,3,11.4,31,0,165
442,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,88,3,11.5,34,0,165
443,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,94,3,11.6,40,0,165
444,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,94,3,12.1,40,0,165
445,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,95,3,12.2,40,0,165
446,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,95,3,12.3,39,0,165
447,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,95,3,12.4,38,0,165
448,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,96,3,12.5,38,0,165
449,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,97,3,12.6,37,0,165
450,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,97,3,13.1,36,0,165
451,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,97,3,13.2,35,0,165
452,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,97,4,13.3,34,1,165
453,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,98,4,13.4,31,1,165
454,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,98,4,13.5,30,1,165
455,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,99,4,13.6,27,1,165
456,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,100,4,14.1,28,1,165
457,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,101,4,14.2,28,1,165
458,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,102,4,14.3,29,1,165
459,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,102,4,14.4,28,1,165
460,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,104,4,14.5,30,1,165
461,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,105,4,14.6,31,1,165
462,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,106,4,15.1,31,1,165
463,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,107,4,15.2,31,1,165
464,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,108,4,15.3,28,1,165
465,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,109,4,15.3,28,1,165
466,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,110,4,15.4,29,1,165
467,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,114,4,15.5,33,1,165
468,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,118,4,15.6,37,1,165
469,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,119,4,16.1,36,1,165
470,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,120,4,16.2,36,1,165
471,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,124,4,16.3,40,1,165
472,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,125,4,16.4,37,1,165
473,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,125,5,16.5,31,2,165
474,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,129,5,16.6,35,2,165
475,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,131,5,17.1,36,2,165
476,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,137,5,17.2,42,2,165
477,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,138,5,17.3,43,2,165
478,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,142,5,17.4,46,2,165
479,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,148,5,17.5,51,2,165
480,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,149,5,17.6,52,2,165
481,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,150,5,18.1,53,2,165
482,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,151,5,18.2,54,1,165
483,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,151,5,18.3,53,1,165
484,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,152,5,18.4,54,1,165
485,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,152,6,18.5,53,2,165
486,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,158,6,18.6,58,2,165
487,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,159,6,19.1,58,2,165
488,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,159,6,19.2,57,2,165
489,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,163,6,19.3,61,2,165
490,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,164,6,19.4,60,2,165
491,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,165,6,19.5,60,2,165
492,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,165,7,19.6,59,3,165
611,2008-04-21,Kings XI Punjab,Rajasthan Royals,0,0,0.1,0,0,166
612,2008-04-21,Kings XI Punjab,Rajasthan Royals,0,0,0.2,0,0,166
613,2008-04-21,Kings XI Punjab,Rajasthan Royals,0,0,0.3,0,0,166
614,2008-04-21,Kings XI Punjab,Rajasthan Royals,0,0,0.4,0,0,166
615,2008-04-21,Kings XI Punjab,Rajasthan Royals,1,0,0.5,1,0,166
616,2008-04-21,Kings XI Punjab,Rajasthan Royals,1,0,0.6,1,0,166
617,2008-04-21,Kings XI Punjab,Rajasthan Royals,5,0,1.1,5,0,166
618,2008-04-21,Kings XI Punjab,Rajasthan Royals,5,0,1.2,5,0,166
619,2008-04-21,Kings XI Punjab,Rajasthan Royals,5,0,1.3,5,0,166
620,2008-04-21,Kings XI Punjab,Rajasthan Royals,5,0,1.4,5,0,166
621,2008-04-21,Kings XI Punjab,Rajasthan Royals,6,0,1.5,6,0,166
622,2008-04-21,Kings XI Punjab,Rajasthan Royals,6,0,1.6,6,0,166
623,2008-04-21,Kings XI Punjab,Rajasthan Royals,10,0,2.1,10,0,166
624,2008-04-21,Kings XI Punjab,Rajasthan Royals,10,0,2.2,10,0,166
625,2008-04-21,Kings XI Punjab,Rajasthan Royals,10,0,2.3,10,0,166
626,2008-04-21,Kings XI Punjab,Rajasthan Royals,16,0,2.4,16,0,166
627,2008-04-21,Kings XI Punjab,Rajasthan Royals,16,0,2.5,16,0,166
628,2008-04-21,Kings XI Punjab,Rajasthan Royals,16,0,2.6,16,0,166
629,2008-04-21,Kings XI Punjab,Rajasthan Royals,20,0,3.1,20,0,166
630,2008-04-21,Kings XI Punjab,Rajasthan Royals,20,0,3.2,20,0,166
631,2008-04-21,Kings XI Punjab,Rajasthan Royals,20,0,3.3,20,0,166
632,2008-04-21,Kings XI Punjab,Rajasthan Royals,20,0,3.4,20,0,166
633,2008-04-21,Kings XI Punjab,Rajasthan Royals,24,0,3.5,24,0,166
634,2008-04-21,Kings XI Punjab,Rajasthan Royals,24,0,3.6,24,0,166
635,2008-04-21,Kings XI Punjab,Rajasthan Royals,24,0,4.1,24,0,166
636,2008-04-21,Kings XI Punjab,Rajasthan Royals,24,0,4.2,24,0,166
637,2008-04-21,Kings XI Punjab,Rajasthan Royals,28,0,4.3,28,0,166
638,2008-04-21,Kings XI Punjab,Rajasthan Royals,34,0,4.4,34,0,166
639,2008-04-21,Kings XI Punjab,Rajasthan Royals,34,1,4.5,34,1,166
640,2008-04-21,Kings XI Punjab,Rajasthan Royals,38,1,4.6,38,1,166
641,2008-04-21,Kings XI Punjab,Rajasthan Royals,39,1,5.1,39,1,166
642,2008-04-21,Kings XI Punjab,Rajasthan Royals,45,1,5.2,45,1,166
643,2008-04-21,Kings XI Punjab,Rajasthan Royals,49,1,5.3,49,1,166
644,2008-04-21,Kings XI Punjab,Rajasthan Royals,53,1,5.4,53,1,166
645,2008-04-21,Kings XI Punjab,Rajasthan Royals,53,1,5.5,52,1,166
646,2008-04-21,Kings XI Punjab,Rajasthan Royals,54,1,5.6,53,1,166
647,2008-04-21,Kings XI Punjab,Rajasthan Royals,55,1,6.1,50,1,166
648,2008-04-21,Kings XI Punjab,Rajasthan Royals,56,1,6.2,51,1,166
649,2008-04-21,Kings XI Punjab,Rajasthan Royals,56,2,6.3,51,2,166
650,2008-04-21,Kings XI Punjab,Rajasthan Royals,56,2,6.4,51,2,166
651,2008-04-21,Kings XI Punjab,Rajasthan Royals,57,2,6.5,51,2,166
652,2008-04-21,Kings XI Punjab,Rajasthan Royals,59,2,6.6,53,2,166
653,2008-04-21,Kings XI Punjab,Rajasthan Royals,60,2,7.0,50,2,166
654,2008-04-21,Kings XI Punjab,Rajasthan Royals,61,2,7.1,51,2,166
655,2008-04-21,Kings XI Punjab,Rajasthan Royals,64,2,7.2,54,2,166
656,2008-04-21,Kings XI Punjab,Rajasthan Royals,64,3,7.3,48,3,166
657,2008-04-21,Kings XI Punjab,Rajasthan Royals,68,3,7.4,52,3,166
658,2008-04-21,Kings XI Punjab,Rajasthan Royals,69,3,7.4,53,3,166
659,2008-04-21,Kings XI Punjab,Rajasthan Royals,70,3,7.5,50,3,166
660,2008-04-21,Kings XI Punjab,Rajasthan Royals,71,3,8.6,51,3,166
661,2008-04-21,Kings XI Punjab,Rajasthan Royals,71,3,8.1,51,3,166
662,2008-04-21,Kings XI Punjab,Rajasthan Royals,72,3,8.2,52,3,166
663,2008-04-21,Kings XI Punjab,Rajasthan Royals,73,3,8.3,49,3,166
664,2008-04-21,Kings XI Punjab,Rajasthan Royals,73,3,8.4,49,3,166
665,2008-04-21,Kings XI Punjab,Rajasthan Royals,73,4,8.5,49,4,166
666,2008-04-21,Kings XI Punjab,Rajasthan Royals,73,4,9.6,49,4,166
667,2008-04-21,Kings XI Punjab,Rajasthan Royals,77,4,9.1,49,4,166
668,2008-04-21,Kings XI Punjab,Rajasthan Royals,81,4,9.2,47,4,166
669,2008-04-21,Kings XI Punjab,Rajasthan Royals,82,4,9.3,48,3,166
670,2008-04-21,Kings XI Punjab,Rajasthan Royals,82,4,9.4,44,3,166
671,2008-04-21,Kings XI Punjab,Rajasthan Royals,82,4,9.5,43,3,166
672,2008-04-21,Kings XI Punjab,Rajasthan Royals,83,4,10.6,38,3,166
673,2008-04-21,Kings XI Punjab,Rajasthan Royals,84,4,10.1,35,3,166
674,2008-04-21,Kings XI Punjab,Rajasthan Royals,84,4,10.2,31,3,166
675,2008-04-21,Kings XI Punjab,Rajasthan Royals,84,4,10.3,31,3,166
676,2008-04-21,Kings XI Punjab,Rajasthan Royals,85,4,10.4,31,3,166
677,2008-04-21,Kings XI Punjab,Rajasthan Royals,85,4,10.5,30,3,166
678,2008-04-21,Kings XI Punjab,Rajasthan Royals,86,4,11.6,30,3,166
679,2008-04-21,Kings XI Punjab,Rajasthan Royals,87,4,11.1,31,2,166
680,2008-04-21,Kings XI Punjab,Rajasthan Royals,88,4,11.2,32,2,166
681,2008-04-21,Kings XI Punjab,Rajasthan Royals,89,4,11.3,32,2,166
682,2008-04-21,Kings XI Punjab,Rajasthan Royals,93,4,11.4,34,2,166
683,2008-04-21,Kings XI Punjab,Rajasthan Royals,97,4,11.5,37,2,166
684,2008-04-21,Kings XI Punjab,Rajasthan Royals,98,4,12.6,37,2,166
685,2008-04-21,Kings XI Punjab,Rajasthan Royals,98,4,12.1,34,2,166
686,2008-04-21,Kings XI Punjab,Rajasthan Royals,98,4,12.2,34,1,166
687,2008-04-21,Kings XI Punjab,Rajasthan Royals,100,4,12.3,32,1,166
688,2008-04-21,Kings XI Punjab,Rajasthan Royals,101,4,12.4,32,1,166
689,2008-04-21,Kings XI Punjab,Rajasthan Royals,101,4,12.5,31,1,166
690,2008-04-21,Kings XI Punjab,Rajasthan Royals,107,4,13.6,36,1,166
691,2008-04-21,Kings XI Punjab,Rajasthan Royals,107,4,13.1,36,1,166
692,2008-04-21,Kings XI Punjab,Rajasthan Royals,111,4,13.2,39,1,166
693,2008-04-21,Kings XI Punjab,Rajasthan Royals,112,4,13.3,39,1,166
694,2008-04-21,Kings XI Punjab,Rajasthan Royals,112,4,13.4,39,1,166
695,2008-04-21,Kings XI Punjab,Rajasthan Royals,112,4,13.5,39,0,166
696,2008-04-21,Kings XI Punjab,Rajasthan Royals,113,4,14.6,40,0,166
697,2008-04-21,Kings XI Punjab,Rajasthan Royals,113,4,14.1,36,0,166
698,2008-04-21,Kings XI Punjab,Rajasthan Royals,113,4,14.2,32,0,166
699,2008-04-21,Kings XI Punjab,Rajasthan Royals,114,4,14.3,32,0,166
700,2008-04-21,Kings XI Punjab,Rajasthan Royals,114,4,14.4,32,0,166
701,2008-04-21,Kings XI Punjab,Rajasthan Royals,115,4,14.5,33,0,166
702,2008-04-21,Kings XI Punjab,Rajasthan Royals,121,4,15.6,38,0,166
703,2008-04-21,Kings XI Punjab,Rajasthan Royals,127,4,15.1,43,0,166
704,2008-04-21,Kings XI Punjab,Rajasthan Royals,127,4,15.2,43,0,166
705,2008-04-21,Kings XI Punjab,Rajasthan Royals,128,4,15.3,44,0,166
706,2008-04-21,Kings XI Punjab,Rajasthan Royals,128,4,15.4,43,0,166
707,2008-04-21,Kings XI Punjab,Rajasthan Royals,128,4,15.5,43,0,166
708,2008-04-21,Kings XI Punjab,Rajasthan Royals,128,4,16.6,42,0,166
709,2008-04-21,Kings XI Punjab,Rajasthan Royals,129,4,16.1,42,0,166
710,2008-04-21,Kings XI Punjab,Rajasthan Royals,135,4,16.2,47,0,166
711,2008-04-21,Kings XI Punjab,Rajasthan Royals,136,4,16.3,47,0,166
712,2008-04-21,Kings XI Punjab,Rajasthan Royals,136,5,16.4,43,1,166
713,2008-04-21,Kings XI Punjab,Rajasthan Royals,136,5,16.5,39,1,166
714,2008-04-21,Kings XI Punjab,Rajasthan Royals,136,5,17.6,38,1,166
715,2008-04-21,Kings XI Punjab,Rajasthan Royals,136,6,17.1,38,2,166
716,2008-04-21,Kings XI Punjab,Rajasthan Royals,136,6,17.2,38,2,166
717,2008-04-21,Kings XI Punjab,Rajasthan Royals,136,7,17.3,36,3,166
718,2008-04-21,Kings XI Punjab,Rajasthan Royals,136,7,17.4,35,3,166
719,2008-04-21,Kings XI Punjab,Rajasthan Royals,138,7,17.5,37,3,166
720,2008-04-21,Kings XI Punjab,Rajasthan Royals,140,7,18.6,33,3,166
721,2008-04-21,Kings XI Punjab,Rajasthan Royals,141,7,18.1,34,3,166
722,2008-04-21,Kings XI Punjab,Rajasthan Royals,145,7,18.2,34,3,166
723,2008-04-21,Kings XI Punjab,Rajasthan Royals,147,7,18.3,35,3,166
724,2008-04-21,Kings XI Punjab,Rajasthan Royals,148,7,18.4,36,3,166
725,2008-04-21,Kings XI Punjab,Rajasthan Royals,149,8,18.5,37,4,166
726,2008-04-21,Kings XI Punjab,Rajasthan Royals,153,8,19.6,40,4,166
727,2008-04-21,Kings XI Punjab,Rajasthan Royals,155,8,19.0,42,4,166
728,2008-04-21,Kings XI Punjab,Rajasthan Royals,156,8,19.1,43,4,166
729,2008-04-21,Kings XI Punjab,Rajasthan Royals,156,8,19.2,42,4,166
730,2008-04-21,Kings XI Punjab,Rajasthan Royals,158,8,19.3,44,4,166
731,2008-04-21,Kings XI Punjab,Rajasthan Royals,162,8,19.4,47,4,166
732,2008-04-21,Kings XI Punjab,Rajasthan Royals,166,8,19.5,45,4,166
855,2008-04-23,Chennai Super Kings,Mumbai Indians,1,0,0.0,1,0,208
856,2008-04-23,Chennai Super Kings,Mumbai Indians,1,0,0.1,1,0,208
857,2008-04-23,Chennai Super Kings,Mumbai Indians,1,0,0.2,1,0,208
